id,name,value,timestamp
2466,Current,0.0,2023-03-09 13:55:01.454310
2467,Object Temperature,33.95000458,2023-03-09 13:55:01.454310
2468,Temperature,30.0,2023-03-09 13:55:02.764687
2469,Humidity,31.0,2023-03-09 13:55:02.773462
2470,Voltage,0.08387097,2023-03-09 13:55:02.777992
2471,Current,0.0,2023-03-09 13:55:02.786023
2472,Object Temperature,34.51000214,2023-03-09 13:55:02.793585
2473,Temperature,30.0,2023-03-09 13:55:04.033915
2474,Humidity,31.0,2023-03-09 13:55:04.046251
2475,Voltage,0.096774191,2023-03-09 13:55:04.054276
2476,Current,0.0,2023-03-09 13:55:04.062334
2477,Object Temperature,33.46999359,2023-03-09 13:55:04.073818
2478,Temperature,30.0,2023-03-09 13:55:05.319302
2479,Humidity,31.0,2023-03-09 13:55:05.332821
2480,Voltage,0.08387097,2023-03-09 13:55:05.336757
2481,Current,0.0,2023-03-09 13:55:05.341780
2482,Object Temperature,33.83000946,2023-03-09 13:55:05.355896
2483,Temperature,30.0,2023-03-09 13:55:06.696129
2484,Humidity,31.0,2023-03-09 13:55:06.705615
2485,Voltage,0.096774191,2023-03-09 13:55:06.711295
2486,Current,0.0,2023-03-09 13:55:06.716167
2487,Object Temperature,33.83000946,2023-03-09 13:55:06.719950
2488,Temperature,30.0,2023-03-09 13:55:07.931159
2489,Humidity,31.0,2023-03-09 13:55:07.942426
2490,Voltage,0.087096773,2023-03-09 13:55:07.947503
2491,Current,0.0,2023-03-09 13:55:07.961071
2492,Object Temperature,1037.549927,2023-03-09 13:55:07.966642
2493,Temperature,30.0,2023-03-09 13:55:09.309160
2494,Humidity,31.0,2023-03-09 13:55:09.326366
2495,Voltage,0.103225805,2023-03-09 13:55:09.332386
2496,Current,0.0,2023-03-09 13:55:09.340906
2497,Object Temperature,33.68999481,2023-03-09 13:55:09.347483
2498,Temperature,30.0,2023-03-09 13:55:10.566493
2499,Humidity,31.0,2023-03-09 13:55:10.577609
2500,Voltage,0.090322584,2023-03-09 13:55:10.585655
2501,Current,0.0,2023-03-09 13:55:10.597490
2502,Object Temperature,33.7700119,2023-03-09 13:55:10.607782
2503,Temperature,30.0,2023-03-09 13:55:11.767357
2504,Humidity,31.0,2023-03-09 13:55:11.773088
2505,Voltage,0.103225805,2023-03-09 13:55:11.779793
2506,Current,0.0,2023-03-09 13:55:11.785783
2507,Object Temperature,33.42998505,2023-03-09 13:55:11.790487
2508,Temperature,30.0,2023-03-09 13:55:13.295302
2509,Humidity,31.0,2023-03-09 13:55:13.303638
2510,Voltage,0.087096773,2023-03-09 13:55:13.303638
2511,Current,0.0,2023-03-09 13:55:13.314617
2512,Temperature,30.0,2023-03-09 13:55:14.492254
2513,Humidity,31.0,2023-03-09 13:55:14.503766
2514,Voltage,0.096774191,2023-03-09 13:55:14.508576
2515,Current,0.0,2023-03-09 13:55:14.516606
2516,Object Temperature,29.77001381,2023-03-09 13:55:14.519906
2517,Temperature,30.0,2023-03-09 13:55:15.864015
2518,Humidity,31.0,2023-03-09 13:55:15.876153
2519,Voltage,0.087096773,2023-03-09 13:55:15.882435
2520,Current,0.0,2023-03-09 13:55:15.893446
2521,Object Temperature,29.68999672,2023-03-09 13:55:15.900511
2522,Temperature,30.0,2023-03-09 13:55:17.086916
2523,Humidity,31.0,2023-03-09 13:55:17.095031
2524,Voltage,0.096774191,2023-03-09 13:55:17.103475
2525,Current,0.0,2023-03-09 13:55:17.111557
2526,Object Temperature,29.70998573,2023-03-09 13:55:17.119544
2527,Temperature,30.0,2023-03-09 13:55:18.560805
2528,Humidity,31.0,2023-03-09 13:55:18.568772
2529,Voltage,0.087096773,2023-03-09 13:55:18.573015
2530,Current,0.0,2023-03-09 13:55:18.577211
2531,Object Temperature,29.68999672,2023-03-09 13:55:18.584027
2532,Temperature,30.0,2023-03-09 13:55:19.964841
2533,Humidity,31.0,2023-03-09 13:55:19.972840
2534,Voltage,0.096774191,2023-03-09 13:55:19.972840
2535,Current,0.0,2023-03-09 13:55:19.981136
2536,Object Temperature,32.70998383,2023-03-09 13:55:19.981136
2537,Temperature,30.0,2023-03-09 13:55:21.270286
2538,Humidity,31.0,2023-03-09 13:55:21.293254
2539,Voltage,0.08387097,2023-03-09 13:55:21.294262
2540,Current,0.0,2023-03-09 13:55:21.302282
2541,Object Temperature,33.33000946,2023-03-09 13:55:21.306494
2542,Temperature,30.0,2023-03-09 13:55:22.521598
2543,Humidity,31.0,2023-03-09 13:55:22.530680
2544,Voltage,0.096774191,2023-03-09 13:55:22.531189
2545,Current,0.0,2023-03-09 13:55:22.537705
2546,Object Temperature,33.33000946,2023-03-09 13:55:22.537705
2547,Temperature,30.0,2023-03-09 13:55:23.736420
2548,Humidity,31.0,2023-03-09 13:55:23.750224
2549,Voltage,0.087096773,2023-03-09 13:55:23.755102
2550,Current,0.0,2023-03-09 13:55:23.755102
2551,Object Temperature,30.17000771,2023-03-09 13:55:23.762217
2552,Temperature,30.0,2023-03-09 13:55:25.079359
2553,Humidity,31.0,2023-03-09 13:55:25.097045
2554,Voltage,0.100000001,2023-03-09 13:55:25.107304
2555,Current,0.0,2023-03-09 13:55:25.116031
2556,Object Temperature,29.77001381,2023-03-09 13:55:25.123348
2557,Temperature,30.0,2023-03-09 13:55:26.318128
2558,Humidity,31.0,2023-03-09 13:55:26.324552
2559,Voltage,0.087096773,2023-03-09 13:55:26.337756
2560,Current,0.0,2023-03-09 13:55:26.343491
2561,Object Temperature,30.52999306,2023-03-09 13:55:26.349380
2562,Temperature,30.0,2023-03-09 13:55:27.775262
2563,Humidity,31.0,2023-03-09 13:55:27.790206
2564,Voltage,0.096774191,2023-03-09 13:55:27.798518
2565,Current,0.0,2023-03-09 13:55:27.804752
2566,Object Temperature,34.08998871,2023-03-09 13:55:27.811763
2567,Temperature,30.0,2023-03-09 13:55:29.294428
2568,Humidity,31.0,2023-03-09 13:55:29.299895
2569,Voltage,0.087096773,2023-03-09 13:55:29.302932
2570,Current,0.0,2023-03-09 13:55:29.312228
2571,Object Temperature,34.61000824,2023-03-09 13:55:29.314647
2572,Temperature,30.0,2023-03-09 13:55:30.605050
2573,Humidity,31.0,2023-03-09 13:55:30.610603
2574,Voltage,0.100000001,2023-03-09 13:55:30.618667
2575,Current,0.0,2023-03-09 13:55:30.626629
2576,Object Temperature,34.6700058,2023-03-09 13:55:30.635055
2577,Temperature,30.0,2023-03-09 13:55:32.042106
2578,Humidity,31.0,2023-03-09 13:55:32.057367
2579,Voltage,0.087096773,2023-03-09 13:55:32.069300
2580,Current,0.0,2023-03-09 13:55:32.069300
2581,Object Temperature,35.20998383,2023-03-09 13:55:32.082315
2582,Temperature,30.0,2023-03-09 13:55:33.272985
2583,Humidity,31.0,2023-03-09 13:55:33.288355
2584,Voltage,0.100000001,2023-03-09 13:55:33.296892
2585,Current,0.0,2023-03-09 13:55:33.302907
2586,Object Temperature,33.84999847,2023-03-09 13:55:33.313649
2587,Temperature,30.0,2023-03-09 13:55:34.506331
2588,Humidity,31.0,2023-03-09 13:55:34.514348
2589,Voltage,0.087096773,2023-03-09 13:55:34.530519
2590,Current,0.0,2023-03-09 13:55:34.538557
2591,Object Temperature,34.02999115,2023-03-09 13:55:34.546088
2592,Temperature,30.0,2023-03-09 13:55:35.935878
2593,Humidity,31.0,2023-03-09 13:55:35.943950
2594,Voltage,0.096774191,2023-03-09 13:55:35.951951
2595,Current,0.0,2023-03-09 13:55:35.956941
2596,Object Temperature,33.56999969,2023-03-09 13:55:35.961622
2597,Temperature,30.0,2023-03-09 13:55:37.162468
2598,Humidity,31.0,2023-03-09 13:55:37.170596
2599,Voltage,0.08387097,2023-03-09 13:55:37.185898
2600,Current,0.0,2023-03-09 13:55:37.194590
2601,Object Temperature,33.73000336,2023-03-09 13:55:37.201474
2602,Temperature,30.0,2023-03-09 13:55:38.407279
2603,Humidity,31.0,2023-03-09 13:55:38.420750
2604,Voltage,0.096774191,2023-03-09 13:55:38.429007
2605,Current,0.0,2023-03-09 13:55:38.433880
2606,Object Temperature,29.30999184,2023-03-09 13:55:38.440435
2607,Temperature,30.0,2023-03-09 13:55:39.824338
2608,Humidity,31.0,2023-03-09 13:55:39.840415
2609,Voltage,0.087096773,2023-03-09 13:55:39.850295
2610,Current,0.0,2023-03-09 13:55:39.858413
2611,Object Temperature,29.55001259,2023-03-09 13:55:39.866726
2612,Temperature,30.0,2023-03-09 13:55:41.414721
2613,Humidity,31.0,2023-03-09 13:55:41.422847
2614,Voltage,0.100000001,2023-03-09 13:55:41.430890
2615,Current,0.0,2023-03-09 13:55:41.438891
2616,Object Temperature,29.55001259,2023-03-09 13:55:41.446886
2617,Temperature,30.0,2023-03-09 13:55:43.004558
2618,Humidity,31.0,2023-03-09 13:55:43.013988
2619,Voltage,0.090322584,2023-03-09 13:55:43.017856
2620,Current,0.0,2023-03-09 13:55:43.023026
2621,Object Temperature,29.74999428,2023-03-09 13:55:43.029610
2622,Temperature,30.0,2023-03-09 13:55:44.416323
2623,Humidity,31.0,2023-03-09 13:55:44.430982
2624,Voltage,0.100000001,2023-03-09 13:55:44.436432
2625,Current,0.0,2023-03-09 13:55:44.440448
2626,Object Temperature,29.77001381,2023-03-09 13:55:44.440448
2627,Temperature,30.0,2023-03-09 13:55:45.790042
2628,Humidity,31.0,2023-03-09 13:55:45.807628
2629,Voltage,0.087096773,2023-03-09 13:55:45.818516
2630,Current,0.0,2023-03-09 13:55:45.825967
2631,Object Temperature,29.79000282,2023-03-09 13:55:45.830483
2632,Temperature,30.0,2023-03-09 13:55:46.995437
2633,Humidity,31.0,2023-03-09 13:55:47.008423
2634,Voltage,0.100000001,2023-03-09 13:55:47.020988
2635,Current,0.0,2023-03-09 13:55:47.026535
2636,Object Temperature,29.74999428,2023-03-09 13:55:47.031407
2637,Temperature,30.0,2023-03-09 13:55:48.359946
2638,Humidity,31.0,2023-03-09 13:55:48.372667
2639,Voltage,0.090322584,2023-03-09 13:55:48.376204
2640,Current,0.0,2023-03-09 13:55:48.388065
2641,Object Temperature,29.79000282,2023-03-09 13:55:48.397234
2642,Temperature,30.0,2023-03-09 13:55:49.584741
2643,Humidity,31.0,2023-03-09 13:55:49.601401
2644,Voltage,0.100000001,2023-03-09 13:55:49.609308
2645,Current,0.0,2023-03-09 13:55:49.615737
2646,Object Temperature,29.83001137,2023-03-09 13:55:49.617760
2647,Temperature,30.0,2023-03-09 13:55:51.026501
2648,Humidity,31.0,2023-03-09 13:55:51.041116
2649,Voltage,0.090322584,2023-03-09 13:55:51.049119
2650,Current,0.0,2023-03-09 13:55:51.059010
2651,Object Temperature,29.77001381,2023-03-09 13:55:51.065233
2652,Temperature,30.0,2023-03-09 13:55:52.418396
2653,Humidity,31.0,2023-03-09 13:55:52.429733
2654,Voltage,0.100000001,2023-03-09 13:55:52.441708
2655,Current,0.0,2023-03-09 13:55:52.443818
2656,Object Temperature,29.79000282,2023-03-09 13:55:52.454132
2657,Temperature,30.0,2023-03-09 13:55:53.752125
2658,Humidity,31.0,2023-03-09 13:55:53.760620
2659,Voltage,0.090322584,2023-03-09 13:55:53.764780
2660,Current,0.0,2023-03-09 13:55:53.768790
2661,Object Temperature,29.83001137,2023-03-09 13:55:53.776851
2662,Temperature,30.0,2023-03-09 13:55:55.013888
2663,Humidity,31.0,2023-03-09 13:55:55.026648
2664,Voltage,0.100000001,2023-03-09 13:55:55.038240
2665,Current,0.0,2023-03-09 13:55:55.046316
2666,Object Temperature,29.83001137,2023-03-09 13:55:55.055230
2667,Temperature,30.0,2023-03-09 13:55:56.202943
2668,Humidity,31.0,2023-03-09 13:55:56.218994
2669,Voltage,0.090322584,2023-03-09 13:55:56.227035
2670,Current,0.0,2023-03-09 13:55:56.235026
2671,Object Temperature,29.83001137,2023-03-09 13:55:56.243031
2672,Temperature,30.0,2023-03-09 13:55:57.848332
2673,Humidity,31.0,2023-03-09 13:55:57.861401
2674,Voltage,0.103225805,2023-03-09 13:55:57.864727
2675,Current,0.0,2023-03-09 13:55:57.879786
2676,Object Temperature,29.83001137,2023-03-09 13:55:57.879786
2677,Temperature,30.0,2023-03-09 13:55:59.043617
2678,Humidity,31.0,2023-03-09 13:55:59.053751
2679,Voltage,0.087096773,2023-03-09 13:55:59.061242
2680,Current,0.0,2023-03-09 13:55:59.069946
2681,Object Temperature,29.83001137,2023-03-09 13:55:59.075921
2682,Temperature,30.0,2023-03-09 13:56:00.760729
2683,Humidity,31.0,2023-03-09 13:56:00.760729
2684,Voltage,0.103225805,2023-03-09 13:56:00.780532
2685,Current,0.0,2023-03-09 13:56:00.786926
2686,Object Temperature,29.83001137,2023-03-09 13:56:00.793350
2687,Temperature,30.0,2023-03-09 13:56:02.154908
2688,Humidity,31.0,2023-03-09 13:56:02.162925
2689,Voltage,0.090322584,2023-03-09 13:56:02.170936
2690,Current,0.0,2023-03-09 13:56:02.170936
2691,Object Temperature,29.85000038,2023-03-09 13:56:02.183381
2692,Temperature,30.0,2023-03-09 13:56:03.587311
2693,Humidity,31.0,2023-03-09 13:56:03.601344
2694,Voltage,0.100000001,2023-03-09 13:56:03.603396
2695,Current,0.0,2023-03-09 13:56:03.613662
2696,Object Temperature,29.90999794,2023-03-09 13:56:03.619673
2697,Temperature,30.0,2023-03-09 13:56:05.035996
2698,Humidity,31.0,2023-03-09 13:56:05.042534
2699,Voltage,0.090322584,2023-03-09 13:56:05.056178
2700,Current,0.0,2023-03-09 13:56:05.064747
2701,Object Temperature,29.83001137,2023-03-09 13:56:05.072969
2702,Temperature,30.0,2023-03-09 13:56:06.454015
2703,Humidity,31.0,2023-03-09 13:56:06.462382
2704,Voltage,0.103225805,2023-03-09 13:56:06.462382
2705,Current,0.0,2023-03-09 13:56:06.470399
2706,Object Temperature,29.90999794,2023-03-09 13:56:06.480286
2707,Temperature,30.0,2023-03-09 13:56:07.677536
2708,Humidity,31.0,2023-03-09 13:56:07.691041
2709,Voltage,0.090322584,2023-03-09 13:56:07.693790
2710,Current,0.0,2023-03-09 13:56:07.704082
2711,Object Temperature,29.77001381,2023-03-09 13:56:07.711180
2712,Temperature,30.0,2023-03-09 13:56:09.028795
2713,Humidity,31.0,2023-03-09 13:56:09.037321
2714,Voltage,0.103225805,2023-03-09 13:56:09.048832
2715,Current,0.0,2023-03-09 13:56:09.057155
2716,Object Temperature,29.83001137,2023-03-09 13:56:09.062763
2717,Temperature,30.0,2023-03-09 13:56:10.251571
2718,Humidity,31.0,2023-03-09 13:56:10.264143
2719,Voltage,0.090322584,2023-03-09 13:56:10.271090
2720,Current,0.0,2023-03-09 13:56:10.284852
2721,Object Temperature,29.77001381,2023-03-09 13:56:10.292877
2722,Temperature,30.0,2023-03-09 13:56:11.953682
2723,Humidity,31.0,2023-03-09 13:56:11.966706
2724,Voltage,0.103225805,2023-03-09 13:56:11.967222
2725,Current,0.0,2023-03-09 13:56:11.979242
2726,Object Temperature,29.62999916,2023-03-09 13:56:11.979242
2727,Temperature,30.0,2023-03-09 13:56:13.421452
2728,Humidity,31.0,2023-03-09 13:56:13.433755
2729,Voltage,0.090322584,2023-03-09 13:56:13.440371
2730,Current,0.0,2023-03-09 13:56:13.452251
2731,Object Temperature,29.74999428,2023-03-09 13:56:13.456840
2732,Temperature,30.0,2023-03-09 13:56:14.642433
2733,Humidity,31.0,2023-03-09 13:56:14.657325
2734,Voltage,0.103225805,2023-03-09 13:56:14.667206
2735,Current,0.0,2023-03-09 13:56:14.674780
2736,Object Temperature,29.85000038,2023-03-09 13:56:14.675350
2737,Temperature,30.0,2023-03-09 13:56:15.988782
2738,Humidity,31.0,2023-03-09 13:56:16.001894
2739,Voltage,0.090322584,2023-03-09 13:56:16.009888
2740,Current,0.0,2023-03-09 13:56:16.013637
2741,Object Temperature,29.77001381,2023-03-09 13:56:16.013637
2742,Temperature,30.0,2023-03-09 13:56:17.355280
2743,Humidity,31.0,2023-03-09 13:56:17.374044
2744,Voltage,0.103225805,2023-03-09 13:56:17.382754
2745,Current,0.0,2023-03-09 13:56:17.396527
2746,Object Temperature,29.90999794,2023-03-09 13:56:17.397769
2747,Temperature,30.0,2023-03-09 13:56:18.842975
2748,Humidity,31.0,2023-03-09 13:56:18.842975
2749,Voltage,0.090322584,2023-03-09 13:56:18.858232
2750,Current,0.0,2023-03-09 13:56:18.864244
2751,Object Temperature,29.89000893,2023-03-09 13:56:18.871722
2752,Temperature,30.0,2023-03-09 13:56:20.189049
2753,Humidity,31.0,2023-03-09 13:56:20.204750
2754,Voltage,0.100000001,2023-03-09 13:56:20.215282
2755,Current,0.0,2023-03-09 13:56:20.220804
2756,Object Temperature,29.83001137,2023-03-09 13:56:20.228838
2757,Temperature,30.0,2023-03-09 13:56:21.619956
2758,Humidity,31.0,2023-03-09 13:56:21.633670
2759,Voltage,0.090322584,2023-03-09 13:56:21.636071
2760,Current,0.0,2023-03-09 13:56:21.645208
2761,Object Temperature,29.92998695,2023-03-09 13:56:21.654730
2762,Temperature,30.0,2023-03-09 13:56:22.887470
2763,Humidity,31.0,2023-03-09 13:56:22.899128
2764,Voltage,0.103225805,2023-03-09 13:56:22.906565
2765,Current,0.0,2023-03-09 13:56:22.918001
2766,Object Temperature,29.89000893,2023-03-09 13:56:22.919716
2767,Temperature,30.0,2023-03-09 13:56:24.052515
2768,Humidity,31.0,2023-03-09 13:56:24.061013
2769,Voltage,0.090322584,2023-03-09 13:56:24.065779
2770,Current,0.0,2023-03-09 13:56:24.069297
2771,Object Temperature,29.9699955,2023-03-09 13:56:24.077331
2772,Temperature,30.0,2023-03-09 13:56:25.505292
2773,Humidity,31.0,2023-03-09 13:56:25.513215
2774,Voltage,0.103225805,2023-03-09 13:56:25.521236
2775,Current,0.0,2023-03-09 13:56:25.530075
2776,Object Temperature,29.90999794,2023-03-09 13:56:25.540808
2777,Temperature,30.0,2023-03-09 13:56:26.930978
2778,Humidity,31.0,2023-03-09 13:56:26.946926
2779,Voltage,0.090322584,2023-03-09 13:56:26.954927
2780,Current,0.0,2023-03-09 13:56:26.966589
2781,Object Temperature,29.89000893,2023-03-09 13:56:26.971235
2782,Temperature,30.0,2023-03-09 13:56:28.147757
2783,Humidity,31.0,2023-03-09 13:56:28.157623
2784,Voltage,0.100000001,2023-03-09 13:56:28.166819
2785,Current,0.0,2023-03-09 13:56:28.175021
2786,Object Temperature,29.90999794,2023-03-09 13:56:28.180424
2787,Temperature,30.0,2023-03-09 13:56:29.626572
2788,Humidity,31.0,2023-03-09 13:56:29.636232
2789,Voltage,0.087096773,2023-03-09 13:56:29.650800
2790,Current,0.0,2023-03-09 13:56:29.650800
2791,Object Temperature,29.92998695,2023-03-09 13:56:29.658801
2792,Temperature,30.0,2023-03-09 13:56:31.022135
2793,Humidity,31.0,2023-03-09 13:56:31.038180
2794,Voltage,0.100000001,2023-03-09 13:56:31.046170
2795,Current,0.0,2023-03-09 13:56:31.054235
2796,Object Temperature,29.90999794,2023-03-09 13:56:31.062166
2797,Temperature,30.0,2023-03-09 13:56:32.257065
2798,Humidity,31.0,2023-03-09 13:56:32.275985
2799,Voltage,0.087096773,2023-03-09 13:56:32.284054
2800,Current,0.0,2023-03-09 13:56:32.290955
2801,Object Temperature,29.90999794,2023-03-09 13:56:32.297330
2802,Temperature,30.0,2023-03-09 13:56:33.488576
2803,Humidity,31.0,2023-03-09 13:56:33.496986
2804,Voltage,0.100000001,2023-03-09 13:56:33.504984
2805,Current,0.0,2023-03-09 13:56:33.513426
2806,Object Temperature,29.89000893,2023-03-09 13:56:33.517661
2807,Temperature,30.0,2023-03-09 13:56:34.921468
2808,Humidity,31.0,2023-03-09 13:56:34.931173
2809,Voltage,0.090322584,2023-03-09 13:56:34.943040
2810,Current,0.0,2023-03-09 13:56:34.943040
2811,Object Temperature,29.92998695,2023-03-09 13:56:34.953622
2812,Temperature,30.0,2023-03-09 13:56:36.350195
2813,Humidity,31.0,2023-03-09 13:56:36.366169
2814,Voltage,0.100000001,2023-03-09 13:56:36.374171
2815,Current,0.0,2023-03-09 13:56:36.382179
2816,Object Temperature,29.89000893,2023-03-09 13:56:36.382179
2817,Temperature,30.0,2023-03-09 13:56:37.695372
2818,Humidity,31.0,2023-03-09 13:56:37.709047
2819,Voltage,0.087096773,2023-03-09 13:56:37.709629
2820,Current,0.0,2023-03-09 13:56:37.724389
2821,Object Temperature,1037.549927,2023-03-09 13:56:37.725965
2822,Temperature,30.0,2023-03-09 13:56:39.058703
2823,Humidity,31.0,2023-03-09 13:56:39.072664
2824,Voltage,0.100000001,2023-03-09 13:56:39.079644
2825,Current,0.0,2023-03-09 13:56:39.083606
2826,Object Temperature,29.90999794,2023-03-09 13:56:39.083606
2827,Temperature,30.0,2023-03-09 13:56:40.478424
2828,Humidity,31.0,2023-03-09 13:56:40.495661
2829,Voltage,0.087096773,2023-03-09 13:56:40.502691
2830,Current,0.0,2023-03-09 13:56:40.512298
2831,Object Temperature,29.99001503,2023-03-09 13:56:40.522538
2832,Temperature,30.0,2023-03-09 13:56:41.885184
2833,Humidity,31.0,2023-03-09 13:56:41.894317
2834,Voltage,0.100000001,2023-03-09 13:56:41.900892
2835,Current,0.0,2023-03-09 13:56:41.908962
2836,Object Temperature,29.92998695,2023-03-09 13:56:41.917553
2837,Temperature,30.0,2023-03-09 13:56:43.222099
2838,Humidity,31.0,2023-03-09 13:56:43.231198
2839,Voltage,0.087096773,2023-03-09 13:56:43.235982
2840,Current,0.0,2023-03-09 13:56:43.241952
2841,Object Temperature,29.92998695,2023-03-09 13:56:43.247570
2842,Temperature,30.0,2023-03-09 13:56:44.765503
2843,Humidity,31.0,2023-03-09 13:56:44.770060
2844,Voltage,0.100000001,2023-03-09 13:56:44.786616
2845,Current,0.0,2023-03-09 13:56:44.795304
2846,Object Temperature,29.89000893,2023-03-09 13:56:44.801239
2847,Temperature,30.0,2023-03-09 13:56:46.250177
2848,Humidity,31.0,2023-03-09 13:56:46.255704
2849,Voltage,0.087096773,2023-03-09 13:56:46.273428
2850,Current,0.0,2023-03-09 13:56:46.273428
2851,Object Temperature,29.89000893,2023-03-09 13:56:46.287447
2852,Temperature,30.0,2023-03-09 13:56:47.670902
2853,Humidity,31.0,2023-03-09 13:56:47.689086
2854,Voltage,0.100000001,2023-03-09 13:56:47.698497
2855,Current,0.0,2023-03-09 13:56:47.703520
2856,Object Temperature,29.99001503,2023-03-09 13:56:47.714632
2857,Temperature,30.0,2023-03-09 13:56:49.179262
2858,Humidity,31.0,2023-03-09 13:56:49.195291
2859,Voltage,0.087096773,2023-03-09 13:56:49.203303
2860,Current,0.0,2023-03-09 13:56:49.211346
2861,Object Temperature,29.90999794,2023-03-09 13:56:49.220461
2862,Temperature,30.0,2023-03-09 13:56:50.596498
2863,Humidity,31.0,2023-03-09 13:56:50.612444
2864,Voltage,0.100000001,2023-03-09 13:56:50.620435
2865,Current,0.0,2023-03-09 13:56:50.628443
2866,Object Temperature,29.92998695,2023-03-09 13:56:50.638572
2867,Temperature,30.0,2023-03-09 13:56:52.110761
2868,Humidity,31.0,2023-03-09 13:56:52.126860
2869,Voltage,0.087096773,2023-03-09 13:56:52.134904
2870,Current,0.0,2023-03-09 13:56:52.147712
2871,Object Temperature,30.02999306,2023-03-09 13:56:52.156621
2872,Temperature,30.0,2023-03-09 13:56:53.590293
2873,Humidity,31.0,2023-03-09 13:56:53.604502
2874,Voltage,0.100000001,2023-03-09 13:56:53.610772
2875,Current,0.0,2023-03-09 13:56:53.616073
2876,Object Temperature,30.02999306,2023-03-09 13:56:53.629055
2877,Temperature,30.0,2023-03-09 13:56:54.987165
2878,Humidity,31.0,2023-03-09 13:56:55.003325
2879,Voltage,0.087096773,2023-03-09 13:56:55.013246
2880,Current,0.0,2023-03-09 13:56:55.020284
2881,Object Temperature,29.9699955,2023-03-09 13:56:55.028681
2882,Temperature,30.0,2023-03-09 13:56:56.423243
2883,Humidity,31.0,2023-03-09 13:56:56.437319
2884,Voltage,0.100000001,2023-03-09 13:56:56.446403
2885,Current,0.0,2023-03-09 13:56:56.455524
2886,Object Temperature,30.05001259,2023-03-09 13:56:56.459555
2887,Temperature,30.0,2023-03-09 13:56:57.727525
2888,Humidity,31.0,2023-03-09 13:56:57.727525
2889,Voltage,0.087096773,2023-03-09 13:56:57.742271
2890,Current,0.0,2023-03-09 13:56:57.745857
2891,Object Temperature,29.99001503,2023-03-09 13:56:57.752992
2892,Temperature,30.0,2023-03-09 13:56:59.080554
2893,Humidity,31.0,2023-03-09 13:56:59.095843
2894,Voltage,0.100000001,2023-03-09 13:56:59.111869
2895,Current,0.0,2023-03-09 13:56:59.111869
2896,Object Temperature,29.99001503,2023-03-09 13:56:59.126564
2897,Temperature,30.0,2023-03-09 13:57:00.723492
2898,Humidity,31.0,2023-03-09 13:57:00.739116
2899,Voltage,0.087096773,2023-03-09 13:57:00.739116
2900,Current,0.0,2023-03-09 13:57:00.757239
2901,Object Temperature,30.02999306,2023-03-09 13:57:00.762298
2902,Temperature,30.0,2023-03-09 13:57:01.978660
2903,Humidity,31.0,2023-03-09 13:57:01.995588
2904,Voltage,0.100000001,2023-03-09 13:57:02.001717
2905,Current,0.0,2023-03-09 13:57:02.001717
2906,Object Temperature,29.99001503,2023-03-09 13:57:02.021128
2907,Temperature,30.0,2023-03-09 13:57:03.387456
2908,Humidity,31.0,2023-03-09 13:57:03.402273
2909,Voltage,0.087096773,2023-03-09 13:57:03.408154
2910,Current,0.0,2023-03-09 13:57:03.412747
2911,Object Temperature,29.85000038,2023-03-09 13:57:03.418759
2912,Temperature,30.0,2023-03-09 13:57:04.615734
2913,Humidity,31.0,2023-03-09 13:57:04.631391
2914,Voltage,0.100000001,2023-03-09 13:57:04.637364
2915,Current,0.0,2023-03-09 13:57:04.641884
2916,Object Temperature,29.99001503,2023-03-09 13:57:04.645407
2917,Temperature,30.0,2023-03-09 13:57:06.037429
2918,Humidity,31.0,2023-03-09 13:57:06.050117
2919,Voltage,0.087096773,2023-03-09 13:57:06.055430
2920,Current,0.0,2023-03-09 13:57:06.059656
2921,Object Temperature,29.9699955,2023-03-09 13:57:06.066170
2922,Temperature,30.0,2023-03-09 13:57:07.279619
2923,Humidity,31.0,2023-03-09 13:57:07.294188
2924,Voltage,0.100000001,2023-03-09 13:57:07.303480
2925,Current,0.0,2023-03-09 13:57:07.307274
2926,Object Temperature,29.9699955,2023-03-09 13:57:07.319985
2927,Temperature,30.0,2023-03-09 13:57:08.716034
2928,Humidity,31.0,2023-03-09 13:57:08.727894
2929,Voltage,0.087096773,2023-03-09 13:57:08.736719
2930,Current,0.0,2023-03-09 13:57:08.745289
2931,Object Temperature,29.99001503,2023-03-09 13:57:08.753647
2932,Temperature,30.0,2023-03-09 13:57:10.137696
2933,Humidity,31.0,2023-03-09 13:57:10.146895
2934,Voltage,0.100000001,2023-03-09 13:57:10.154622
2935,Current,0.0,2023-03-09 13:57:10.159735
2936,Object Temperature,30.02999306,2023-03-09 13:57:10.164626
2937,Temperature,30.0,2023-03-09 13:57:11.411871
2938,Humidity,31.0,2023-03-09 13:57:11.424285
2939,Voltage,0.087096773,2023-03-09 13:57:11.433460
2940,Current,0.0,2023-03-09 13:57:11.440632
2941,Object Temperature,29.92998695,2023-03-09 13:57:11.448857
2942,Temperature,30.0,2023-03-09 13:57:12.808254
2943,Humidity,31.0,2023-03-09 13:57:12.818520
2944,Voltage,0.100000001,2023-03-09 13:57:12.828815
2945,Current,0.0,2023-03-09 13:57:12.837021
2946,Object Temperature,29.9699955,2023-03-09 13:57:12.841040
2947,Temperature,30.0,2023-03-09 13:57:14.229908
2948,Humidity,31.0,2023-03-09 13:57:14.245720
2949,Voltage,0.087096773,2023-03-09 13:57:14.252852
2950,Current,0.0,2023-03-09 13:57:14.262196
